46 -0.30334073 -0.029734876 10.098786 170 134 58
47 -0.2982175 -0.03075952 10.11518 170 134 67
48 -0.2346896 -0.038956672 9.95841 60 45 28
49 -0.2695275 -0.021537725 9.953286 143 115 39
50 -0.2562071 -0.034858096 9.966607 150 125 54
51 -0.27362606 -0.029734876 9.989149 31 23 15
52 -0.25723177 -0.050227754 10.068047 20 13 8
53 -0.2603057 -0.044079892 10.001445 133 112 69
54 -0.24288675 -0.04920311 9.978903 87 67 44
55 -0.29924217 -0.0041187797 9.977878 42 24 16
56 -0.24083745 -0.06969599 10.011691 23 16 11
57 -0.28694645 -0.024611657 10.025012 147 118 59
58 -0.2767 -0.048178468 10.072145 161 129 48
59 -0.2654289 -0.050227754 10.035258 106 79 40
60 -0.27772462 -0.037932027 10.022963 142 115 63
61 -0.29616824 -0.010266643 10.02911 139 108 46
62 -0.25210854 -0.0041187797 9.926646 20 12 8
63 -0.27772462 -0.038956672 10.038332 126 89 32
64 -0.29206964 -0.01743915 9.95841 165 138 69
65 -0.30539003 -0.021537725 10.048578 145 121 72
66 -0.2510839 -0.05740026 9.999395 175 150 62
67 -0.24288675 -0.068671346 9.996322 118 85 52
68 -0.28079855 -0.029734876 9.97173 121 94 42
69 -0.28284785 -0.04920311 10.056776 138 112 63
70 -0.28489715 -0.0061680675 9.94099 114 78 47
71 -0.27362606 -0.002069492 9.933819 45 24 17
72 -0.2254678 -0.034858096 9.942016 112 84 37
73 -0.25518247 -0.037932027 9.968657 126 97 46
74 -0.29924217 -0.024611657 10.067022 156 125 53
75 -0.291045 -0.0051434236 9.997346 67 50 31
76 -0.25005925 -0.05944955 10.003494 135 105 46
77 -0.2603057 -0.04612918 10.003494 136 110 60
78 -0.29514357 -0.016414506 10.033209 140 109 44
79 -0.3002668 -0.03075952 10.102884 156 126 65
80 -0.3002668 -0.0071927113 9.963533 85 56 24
81 -0.28694645 -0.020513082 9.977878 36 23 14
82 -0.2398128 -0.050227754 9.9819765 66 50 32
83 -0.3023161 -0.0041187797 10.035258 140 108 47
84 -0.23366494 -0.043055248 9.962508 60 45 29
85 -0.28284785 -0.019488437 9.995297 48 34 19
86 -0.2838725 -0.028710233 10.02911 133 103 45
87 -0.24596068 -0.04612918 10.050628 62 50 35
88 -0.2418621 -0.045104533 10.067022 10 8 11
89 -0.3094886 -0.010266643 10.068047 174 144 74
90 -0.2695275 -0.024611657 9.957385 157 131 53
91 -0.23878817 -0.05944955 10.031159 50 39 27
92 -0.27260143 -0.043055248 10.040381 121 85 37
93 -0.2510839 -0.038956672 10.104934 8 6 8
94 -0.27055213 -0.036907382 10.128501 13 7 7
95 -0.28182322 -0.010266643 9.944065 130 96 58
96 -0.29719287 -0.0071927113 9.9819765 35 15 5
97 -0.23571424 -0.04612918 10.084441 11 9 12
98 -0.27055213 -0.03383345 10.005544 165 143 85
99 -0.2746507 -0.0512524 10.079318 136 101 34
100 -0.2746507 -0.042030603 10.026036 112 86 46
101 -0.26235497 -0.05637562 10.039357 122 98 62
102 -0.23571424 -0.07174528 10.014766 38 27 18
103 -0.2787493 -0.04920311 10.061899 130 101 41
104 -0.30129144 -0.02256237 10.050628 142 113 56
105 -0.26337963 -0.05637562 10.025012 130 107 54
106 -0.24903461 -0.009241999 9.930744 28 15 6
107 -0.24596068 -0.026660945 9.9502125 101 68 34
108 -0.29206964 -0.036907382 10.047554 176 146 81
109 -0.28284785 -0.0512524 10.046529 144 122 87
110 -0.291045 -0.036907382 10.062923 162 126 42
111 -0.2562071 -0.03588274 9.967631 138 111 54
112 -0.29002038 -0.01743915 9.963533 158 126 62
113 -0.2838725 -0.018463794 9.995297 79 61 34
114 -0.29206964 -0.0041187797 9.996322 79 64 44
115 -0.28182322 -0.047153823 10.060874 143 114 56
116 -0.31051323 -0.0071927113 10.070096 159 128 67
117 -0.24903461 -0.0256363 9.951238 97 71 33
118 -0.2695275 -0.02256237 9.955336 162 135 51
119 -0.2603057 -0.045104533 10.0045185 148 125 80
120 -0.28592178 -0.0256363 10.027061 140 110 49
121 -0.29719287 -0.012315931 10.033209 140 108 40
122 -0.26337963 -0.053301685 10.042431 126 100 56
123 -0.2767 -0.047153823 10.080342 160 125 45
124 -0.27260143 -0.045104533 10.092638 113 81 34
125 -0.23571424 -0.06969599 10.016814 15 11 10
126 -0.2254678 -0.048178468 10.047554 40 33 28
127 -0.2838725 -0.008217355 9.942016 100 68 40
128 -0.25313318 -0.05637562 10.0045185 135 106 42
129 -0.27567536 -0.038956672 10.026036 117 90 45
130 -0.25518247 -0.038956672 10.104934 11 9 11
131 -0.28797108 -0.018463794 9.978903 48 33 17
132 -0.29924217 -0.0030941358 9.9819765 44 30 21
133 -0.27362606 -0.028710233 9.990174 79 62 41
134 -0.25313318 -0.0512524 10.072145 18 15 9
135 -0.24493603 -0.048178468 9.9819765 59 44 28
136 -0.30334073 -0.029734876 10.1039095 142 105 37
137 -0.3023161 -0.0051434236 9.964558 52 31 14
138 -0.23878817 -0.014365219 9.931769 113 85 45
139 -0.2418621 -0.070720635 10.001445 105 79 51
140 -0.30334073 -0.019488437 10.052677 151 120 54
141 -0.26133034 -0.010266643 9.9368925 75 45 25
142 -0.25313318 -0.002069492 9.918448 54 37 24
143 -0.29411894 -0.034858096 10.050628 159 130 71
144 -0.23673888 -0.041005958 9.961484 79 62 37
145 -0.22444315 -0.031784166 9.9368925 131 104 56
146 -0.2582564 -0.044079892 9.998371 112 90 47
147 -0.22956638 -0.068671346 10.025012 12 10 9
148 -0.27362606 -0.041005958 10.021937 126 102 61
149 -0.3002668 -0.002069492 10.028086 113 79 34
150 -0.30129144 -0.01743915 10.1131315 141 105 40
151 -0.26645356 -0.021537725 9.951238 159 132 51
152 -0.23264031 -0.039981317 9.957385 79 61 37
153 -0.2398128 -0.050227754 9.977878 81 64 45
154 -0.24698532 -0.05637562 9.996322 100 73 35
155 -0.291045 -0.013340575 10.025012 135 103 42
156 -0.25928104 -0.053301685 10.035258 116 92 56
157 -0.2674782 -0.04612918 10.086491 47 27 10
158 -0.2982175 -0.03075952 10.097761 142 106 35
159 -0.2510839 -0.036907382 9.964558 129 104 47
160 -0.28182322 -0.027685588 10.023987 129 98 48
161 -0.27055213 -0.048178468 10.07317 161 127 49
162 -0.29514357 -0.032808807 10.112106 140 104 38
163 -0.24698532 -0.0051434236 9.925621 41 22 4
164 -0.2695275 -0.002069492 9.931769 56 44 39
165 -0.28797108 -0.016414506 9.957385 163 134 58
166 -0.27055213 -0.03075952 9.988125 63 46 24
167 -0.2510839 -0.041005958 10.100836 6 5 9
168 -0.24391139 -0.038956672 10.114156 1 2 7
169 -0.29924217 -0.021537725 10.047554 144 111 49
170 -0.26440427 -0.052277043 10.017839 151 126 73
171 -0.23571424 -0.070720635 10.012716 34 24 18
